recipe_id,ingredient_id,ingredient_name,category,unit,qty
459,1025, Dijon mustard ,condiments/sauces,gram(s),7.5
459,3021, salt ,spices and seasonings,gram(s),0.8333333333333334
459,1339, fresh ground black pepper ,spices and seasonings,gram(s),0.4166666666666667
460,374, butter or margarine ,dairy,gram(s),1.875
460,35, almonds ,nuts and seeds,gram(s),15.0
460,2282, onion ,fresh vegetables,gram(s),15.0
460,2287, red bell pepper ,fresh vegetables,gram(s),9.9
460,802, cooked brown rice ,grains,gram(s),90.0
460,1505, frozen French style green beans ,frozen vegetables,gram(s),36.25
460,3415, tarragon ,spices and seasonings,gram(s),0.15625
461,399, California date ,dried fruit,gram(s),120.0
461,2454, orange juice ,frozen fruit,gram(s),120.0
461,4289, plain nonfat yogurt ,dairy,gram(s),120.0
461,1806, ice ,beverages,gram(s),120.0
463,3480, tomato ,fresh vegetables,gram(s),170.625
463,3618, vegetable oil ,oils and fats,gram(s),1.875
463,2282, onion ,fresh vegetables,gram(s),15.0
463,1573, garlic clove ,fresh vegetables,gram(s),0.3125
463,3021, salt ,spices and seasonings,gram(s),0.9375
463,1860, Italian seasoning ,spices and seasonings,gram(s),0.3125
463,1339, fresh ground black pepper ,spices and seasonings,gram(s),0.08125
463,1155, dry white wine ,alcoholic beverages,gram(s),3.75
464,374, butter or margarine ,dairy,gram(s),5.0
464,2019, lemon juice ,fruit juices,gram(s),5.0
464,1032, dill weed ,spices and seasonings,gram(s),2.5
464,3021, salt ,spices and seasonings,gram(s),0.65
464,1339, fresh ground black pepper ,spices and seasonings,gram(s),0.625
465,1490, frozen chopped spinach ,frozen vegetables,gram(s),8.055555555555555
465,2523, Parmesan cheese ,cheese,gram(s),0.8333333333333334
465,3384, Swiss cheese ,cheese,gram(s),5.0
465,2282, onion ,fresh vegetables,gram(s),0.4166666666666667
465,327, bread crumbs ,bread products,gram(s),1.6666666666666667
465,3021, salt ,spices and seasonings,gram(s),0.06944444444444445
466,1490, frozen chopped spinach ,frozen vegetables,gram(s),145.0
466,1225, feta cheese ,cheese,gram(s),29.0
466,2523, Parmesan cheese ,cheese,gram(s),10.0
466,1339, fresh ground black pepper ,spices and seasonings,gram(s),0.625
467,3567, unflavored gelatin ,gelatin,package(s),0.25
467,3649, water ,beverages,gram(s),15.0
467,60, apple juice ,frozen fruit,gram(s),90.0
467,2253, apple ,fresh fruit,gram(s),60.0
467,2853, red grapes ,fresh fruit,gram(s),30.0
467,585, celery ,fresh vegetables,gram(s),15.0
468,3479, tomatillo ,fresh vegetables,gram(s),37.916666666666664
468,733, cilantro ,fresh herbs,piece(s),0.08333333333333333
468,660, chicken stock ,soups,gram(s),78.83333333333333
468,550, canola oil ,oils and fats,gram(s),1.25
468,2417, nonfat milk ,dairy,gram(s),9.666666666666666
468,57, apple cider ,fruit juices,gram(s),4.833333333333333
469,338, broccoli flowerettes ,fresh vegetables,gram(s),45.0
469,2454, orange juice ,frozen fruit,gram(s),7.5
469,2442, olive oil ,oils and fats,gram(s),5.625
469,3703, white vinegar ,vinegars,gram(s),5.625
469,4295, basil ,spices and seasonings,gram(s),1.25
469,1798, hot pepper sauce ,condiments/sauces,gram(s),0.15625
469,718, fresh parsley ,fresh herbs,gram(s),3.75
470,3334, sugar ,baking products,gram(s),7.5
470,3722, whole cloves ,spices and seasonings,gram(s),0.625
470,732, cider vinegar ,vinegars,gram(s),15.0
470,3649, water ,beverages,gram(s),15.0
470,2277, red cabbage ,fresh vegetables,whole,0.125
471,1363, fresh Northwest sweet cherries ,fresh fruit,gram(s),22.5
471,3322, strawberry ,fresh fruit,gram(s),11.25
471,3334, sugar ,baking products,gram(s),22.5
471,3649, water ,beverages,gram(s),1.875
471,2019, lemon juice ,fruit juices,gram(s),0.9375
471,3640, walnuts ,nuts and seeds,gram(s),2.475
472,1363, fresh Northwest sweet cherries ,fresh fruit,gram(s),60.0
472,1644, green grapes ,fresh fruit,gram(s),30.0
472,770, coconut ,fresh fruit,gram(s),15.0
472,2400, Neufchatel cheese ,dairy,gram(s),29.0
472,1780, honey ,sweeteners,gram(s),3.75
472,2459, orange peel ,fresh fruit,gram(s),1.25
472,3021, salt ,spices and seasonings,gram(s),0.625
472,580, cayenne pepper ,spices and seasonings,gram(s),0.078125
472,2454, orange juice ,frozen fruit,gram(s),7.5
472,2019, lemon juice ,fruit juices,gram(s),3.75
473,2298, sweet potato ,fresh vegetables,gram(s),120.0
473,363, butter ,dairy,gram(s),2.5
473,351, brown sugar ,baking products,gram(s),3.75
474,1004, dates ,fresh fruit,gram(s),120.0
474,2642, pineapple juice ,fruit juices,gram(s),120.0
474,770, coconut ,fresh fruit,gram(s),30.0
474,1546, frozen vanilla yogurt ,frozen desserts,piece(s),3.0
475,1267, flour ,baking products,gram(s),26.666666666666668
475,877, corn meal ,grains,gram(s),26.666666666666668
475,3334, sugar ,baking products,gram(s),3.3333333333333335
475,126, baking soda ,baking products,gram(s),0.4166666666666667
475,3021, salt ,spices and seasonings,gram(s),0.4166666666666667
475,386, buttermilk ,dairy,gram(s),53.333333333333336
475,363, butter ,dairy,gram(s),1.6666666666666667
476,363, butter ,dairy,gram(s),5.0
476,3021, salt ,spices and seasonings,gram(s),0.625
476,1339, fresh ground black pepper ,spices and seasonings,gram(s),0.625
477,585, celery ,fresh vegetables,gram(s),40.0
477,2288, red onion ,fresh vegetables,gram(s),40.0
477,718, fresh parsley ,fresh herbs,gram(s),13.200000000000001
477,2158, lowcal Italian salad dressing ,salad dressings,gram(s),10.0
477,3772, wine vinegar ,vinegars,gram(s),7.5
477,3021, salt ,spices and seasonings,gram(s),1.6666666666666667
477,580, cayenne pepper ,spices and seasonings,gram(s),0.10416666666666667
478,2282, onion ,fresh vegetables,gram(s),30.0
478,2220, margarine ,dairy,gram(s),3.75
478,30, all-purpose flour ,baking products,gram(s),3.75
478,483, canned low sodium chicken broth ,soups,gram(s),76.125
478,1488, frozen chopped broccoli ,frozen vegetables,gram(s),72.5
478,3415, tarragon ,spices and seasonings,gram(s),0.625
478,1577, garlic powder ,spices and seasonings,gram(s),0.3125
478,1707, ground thyme ,spices and seasonings,gram(s),0.3125
478,2417, nonfat milk ,dairy,gram(s),60.0
479,253, bok choy leaves and stems ,fresh vegetables,gram(s),120.0
479,2038, lettuce ,fresh vegetables,gram(s),120.0
479,3090, sesame seeds ,spices and seasonings,gram(s),2.5
479,2129, low sodium soy sauce ,Oriental products,gram(s),5.0
479,2019, lemon juice ,fruit juices,gram(s),7.5
479,3334, sugar ,baking products,gram(s),1.25
480,2282, onion ,fresh vegetables,gram(s),19.8
480,585, celery ,fresh vegetables,gram(s),19.8
480,374, butter or margarine ,dairy,gram(s),3.75
480,802, cooked brown rice ,grains,gram(s),120.0
480,3640, walnuts ,nuts and seeds,gram(s),40.2
480,70, apricot ,fresh fruit,gram(s),40.2
480,2634, pine nuts ,nuts and seeds,gram(s),11.25
480,3068, seedless raisins ,dried fruit,gram(s),11.25
480,718, fresh parsley ,fresh herbs,gram(s),3.75
480,3460, thyme ,spices and seasonings,gram(s),0.625
480,1705, ground sage ,spices and seasonings,gram(s),0.3125
480,638, chicken broth ,soups,gram(s),30.0
481,2442, olive oil ,oils and fats,gram(s),7.5
481,3703, white vinegar ,vinegars,gram(s),5.625
481,3649, water ,beverages,gram(s),3.75
481,1025, Dijon mustard ,condiments/sauces,gram(s),3.75
481,219, black pepper ,spices and seasonings,gram(s),0.3125
481,1648, green onion ,fresh vegetables,gram(s),30.0
481,718, fresh parsley ,fresh herbs,gram(s),11.25
481,1443, fresh tarragon ,fresh herbs,gram(s),3.75
482,3290, spaghetti squash ,fresh vegetables,gram(s),369.6875
482,3570, unsalted butter ,dairy,gram(s),3.75
482,1393, fresh orange juice ,fresh fruit/vegetable juices,gram(s),30.0
482,718, fresh parsley ,fresh herbs,gram(s),30.0
482,2460, orange rind ,fresh fruit,gram(s),3.75
483,1363, fresh Northwest sweet cherries ,fresh fruit,gram(s),160.0
483,1806, ice ,beverages,gram(s),80.0
483,2196, plain lowfat yogurt ,dairy,gram(s),80.0
483,351, brown sugar ,baking products,gram(s),10.0
483,3595, vanilla ,spices and seasonings,gram(s),0.4166666666666667
484,1360, fresh mushroom ,fresh vegetables,gram(s),113.75
484,3618, vegetable oil ,oils and fats,gram(s),3.75
484,3649, water ,beverages,gram(s),120.0
484,1137, regular nonfat dry milk ,powdered dairy,gram(s),120.0
484,2446, onion flakes ,spices and seasonings,gram(s),1.25
484,2528, parsley flakes ,spices and seasonings,gram(s),3.75
484,1267, flour ,baking products,gram(s),3.75
484,3107, sherry ,alcoholic beverages,gram(s),3.75
485,4289, plain nonfat yogurt ,dairy,gram(s),6.0
485,2417, nonfat milk ,dairy,gram(s),3.0
485,1648, green onion ,fresh vegetables,gram(s),6.0
485,236, blue cheese ,cheese,gram(s),1.45
485,142, dried basil ,spices and seasonings,gram(s),0.0625
485,2961, rosemary ,spices and seasonings,gram(s),0.0625
486,12, 2% lowfat milk ,dairy,gram(s),10.0
486,2220, margarine ,dairy,gram(s),1.25
486,3334, sugar ,baking products,gram(s),5.0
486,3021, salt ,spices and seasonings,gram(s),0.20833333333333334
486,24, active dry yeast ,baking products,package(s),0.041666666666666664
486,3649, water ,beverages,gram(s),2.5
486,3775, winter squash ,fresh vegetables,gram(s),10.0
486,1267, flour ,baking products,gram(s),45.0
487,1367, mushroom ,fresh vegetables,gram(s),37.916666666666664
487,617, cherry tomatoes ,fresh vegetables,gram(s),40.0
487,2658, pitted black olive ,condiments/sauces,gram(s),20.0
487,1648, green onion ,fresh vegetables,gram(s),13.200000000000001
487,420, canned artichoke hearts ,canned/bottled vegetables,gram(s),38.666666666666664
487,3618, vegetable oil ,oils and fats,gram(s),2.5
487,2019, lemon juice ,fruit juices,gram(s),10.0
487,1339, fresh ground black pepper ,spices and seasonings,gram(s),0.20833333333333334
487,3334, sugar ,baking products,gram(s),0.8333333333333334
487,3415, tarragon ,spices and seasonings,gram(s),0.8333333333333334
487,3460, thyme ,spices and seasonings,gram(s),0.4166666666666667
488,2304, yellow onion ,fresh vegetables,gram(s),80.0
488,1367, mushroom ,fresh vegetables,gram(s),120.0
488,2287, red bell pepper ,fresh vegetables,gram(s),40.0
488,203, green bell pepper ,fresh vegetables,gram(s),40.0
488,1182, eggplant ,fresh vegetables,gram(s),113.75
488,2306, zucchini ,fresh vegetables,gram(s),75.83333333333333
488,3309, squash ,frozen vegetables,gram(s),75.83333333333333
488,3480, tomato ,fresh vegetables,gram(s),40.0
488,3460, thyme ,spices and seasonings,gram(s),0.20833333333333334
488,142, dried basil ,spices and seasonings,gram(s),0.20833333333333334
488,3039, savory ,fresh herbs,gram(s),0.20833333333333334
488,219, black pepper ,spices and seasonings,gram(s),0.20833333333333334
488,2442, olive oil ,oils and fats,gram(s),2.5
489,499, canned pears ,canned/bottled fruit,gram(s),154.66666666666666
489,2196, plain lowfat yogurt ,dairy,gram(s),80.0
489,1780, honey ,sweeteners,gram(s),5.0
489,1696, nutmeg ,spices and seasonings,gram(s),0.20833333333333334
490,2288, red onion ,fresh vegetables,gram(s),15.0
490,2454, orange juice ,frozen fruit,gram(s),15.0
490,127, balsamic vinegar ,vinegars,gram(s),0.625
490,1025, Dijon mustard ,condiments/sauces,gram(s),0.625
492,3618, vegetable oil ,oils and fats,gram(s),0.625
492,2270, garlic ,fresh vegetables,gram(s),1.25
492,2302, white onion ,fresh vegetables,gram(s),19.8
492,2124, low sodium beef broth ,soups,package(s),0.25
492,3649, water ,beverages,gram(s),30.0
492,1086, oregano ,spices and seasonings,gram(s),1.25
492,1636, green beans ,frozen vegetables,gram(s),150.0
492,1367, mushroom ,fresh vegetables,gram(s),90.0
493,1529, frozen raspberries ,frozen fruit,gram(s),87.0
493,3334, sugar ,baking products,gram(s),1.25
493,2196, plain lowfat yogurt ,dairy,gram(s),15.0
494,134, barbecue sauce ,condiments/sauces,gram(s),75.0
494,3649, water ,beverages,gram(s),75.0
494,1108, dried thyme ,spices and seasonings,gram(s),2.5
494,629, chicken bouillon ,soups,gram(s),1.875
494,2286, potato ,fresh vegetables,gram(s),151.2875
495,1440, fresh strawberry ,fresh fruit,gram(s),90.0
495,2259, cantaloupe ,fresh fruit,gram(s),105.0
495,3067, seedless green grapes ,fresh fruit,gram(s),75.0
495,2653, pistachio nuts ,nuts and seeds,gram(s),9.9
495,1512, frozen lemonade concentrate ,frozen fruit,gram(s),9.9
495,3334, sugar ,baking products,gram(s),3.75
496,3807, yellow peach ,fresh fruit,gram(s),227.5
496,3334, sugar ,baking products,gram(s),15.0
496,3649, water ,beverages,gram(s),60.0
496,3704, white wine ,alcoholic beverages,gram(s),30.0
497,2260, carrot ,fresh vegetables,gram(s),96.0
497,2306, zucchini ,fresh vegetables,gram(s),48.0
497,2253, apple ,fresh fruit,gram(s),72.0
497,351, brown sugar ,baking products,gram(s),12.0
497,2220, margarine ,dairy,gram(s),2.0
497,889, cornstarch ,baking products,gram(s),1.0
497,1684, ground cinnamon ,spices and seasonings,gram(s),0.5
499,2194, lowfat vanilla yogurt ,dairy,gram(s),60.0
499,3334, sugar ,baking products,gram(s),5.0
499,1786, honeydew melon ,fresh fruit,gram(s),120.0
500,3480, tomato ,fresh vegetables,gram(s),170.625
500,3618, vegetable oil ,oils and fats,gram(s),7.5
500,1573, garlic clove ,fresh vegetables,gram(s),0.625
500,947, crushed oregano leaves ,spices and seasonings,gram(s),1.875
500,3021, salt ,spices and seasonings,gram(s),1.25
500,1339, fresh ground black pepper ,spices and seasonings,gram(s),0.3125
500,166, beef broth ,soups,gram(s),90.0
500,2106, long grain rice ,grains,gram(s),60.0
500,3334, sugar ,baking products,gram(s),0.3125
501,1440, fresh strawberry ,fresh fruit,gram(s),120.0
501,4289, plain nonfat yogurt ,dairy,gram(s),120.0
501,3334, sugar ,baking products,gram(s),15.0
501,3595, vanilla ,spices and seasonings,gram(s),1.25
502,3649, water ,beverages,gram(s),7.5
502,2306, zucchini ,fresh vegetables,gram(s),60.0
502,2305, yellow squash ,fresh vegetables,gram(s),75.0
502,203, green bell pepper ,fresh vegetables,gram(s),30.0
502,585, celery ,fresh vegetables,gram(s),15.0
502,2282, onion ,fresh vegetables,gram(s),15.0
502,559, caraway seeds ,spices and seasonings,gram(s),0.625
502,1577, garlic powder ,spices and seasonings,gram(s),0.1625
503,3649, water ,beverages,gram(s),118.25
504,3021, salt ,spices and seasonings,gram(s),0.15625
504,3334, sugar ,baking products,gram(s),3.75
504,732, cider vinegar ,vinegars,gram(s),2.5
504,2349, mixed pickling spices ,spices and seasonings,gram(s),0.3125
505,2220, margarine ,dairy,gram(s),3.75
505,1434, snow peas ,fresh vegetables,gram(s),56.875
505,3334, sugar ,baking products,gram(s),7.5
505,1350, fresh lemon juice ,fresh fruit/vegetable juices,gram(s),3.75
505,1357, fresh mint leaves ,fresh herbs,gram(s),3.75
506,3093, shallot ,fresh vegetables,gram(s),2.5
506,1443, fresh tarragon ,fresh herbs,gram(s),5.0
506,363, butter ,dairy,gram(s),2.5
506,779, cognac ,alcoholic beverages,gram(s),2.5
507,3103, shelled fresh or frozen peas ,fresh vegetables,gram(s),85.3125
507,876, corn kernels ,frozen vegetables,gram(s),56.875
507,2220, margarine ,dairy,gram(s),5.0
508,1367, mushroom ,fresh vegetables,gram(s),80.0
508,1648, green onion ,fresh vegetables,gram(s),20.0
508,3618, vegetable oil ,oils and fats,gram(s),2.5
508,802, cooked brown rice ,grains,gram(s),120.0
509,2453, orange gelatin ,gelatin,gram(s),23.2
509,249, boiling water ,beverages,gram(s),64.0
509,782, cold water ,beverages,gram(s),32.0
509,949, canned crushed pineapple in juice ,canned/bottled fruit,gram(s),38.666666666666664
509,3322, strawberry ,fresh fruit,gram(s),32.0
509,3649, water ,beverages,gram(s),4.0
509,2019, lemon juice ,fruit juices,gram(s),4.0
509,3567, unflavored gelatin ,gelatin,package(s),0.06666666666666667
509,2020, lowfat lemon yogurt ,dairy,gram(s),32.0
510,1042, dried apricots ,dried fruit,gram(s),30.0
510,2260, carrot ,fresh vegetables,gram(s),90.0
510,3649, water ,beverages,gram(s),5.625
510,2220, margarine ,dairy,gram(s),0.625
510,3334, sugar ,baking products,gram(s),0.078125
511,2019, lemon juice ,fruit juices,gram(s),5.0
511,2630, pimientos ,condiments/sauces,gram(s),5.0
511,3021, salt ,spices and seasonings,gram(s),1.25
511,219, black pepper ,spices and seasonings,gram(s),0.052083333333333336
511,2130, lowfat mayonnaise ,salad dressings,gram(s),15.0
512,610, cherry filling ,canned/bottled fruit,gram(s),101.5
512,1671, ground allspice ,spices and seasonings,gram(s),0.4166666666666667
512,219, black pepper ,spices and seasonings,gram(s),0.10833333333333334
512,2298, sweet potato ,fresh vegetables,gram(s),140.16666666666666
513,363, butter ,dairy,gram(s),3.75
514,2260, carrot ,fresh vegetables,gram(s),40.0
514,3618, vegetable oil ,oils and fats,gram(s),2.5
514,1648, green onion ,fresh vegetables,gram(s),40.0
514,2253, apple ,fresh fruit,gram(s),80.0
514,802, cooked brown rice ,grains,gram(s),120.0
514,3021, salt ,spices and seasonings,gram(s),0.4166666666666667
514,3068, seedless raisins ,dried fruit,gram(s),20.0
514,3090, sesame seeds ,spices and seasonings,gram(s),2.5
515,2152, low-sodium tomato juice ,canned/bottled juice,gram(s),17.4
515,1350, fresh lemon juice ,fresh fruit/vegetable juices,gram(s),2.25
515,2282, onion ,fresh vegetables,gram(s),0.75
515,718, fresh parsley ,fresh herbs,gram(s),0.75
515,86, arrowroot powder ,baking products,gram(s),0.375
515,1619, granulated sugar ,baking products,gram(s),0.1875
515,1577, garlic powder ,spices and seasonings,gram(s),0.0625
515,3021, salt ,spices and seasonings,gram(s),0.0325
515,1339, fresh ground black pepper ,spices and seasonings,gram(s),0.0325
474,2976, rum ,alcoholic beverages,gram(s),7.5
451,2394, natural California pistachios ,nuts and seeds,gram(s),13.200000000000001
451,2788, raisins ,dried fruit,gram(s),13.200000000000001
451,61, frozen apple juice concentrate ,frozen fruit,gram(s),29.0
451,3598, vanilla extract ,spices and seasonings,gram(s),0.4166666666666667
451,1684, ground cinnamon ,spices and seasonings,gram(s),0.20833333333333334
451,1696, nutmeg ,spices and seasonings,gram(s),0.10833333333333334
451,2196, plain lowfat yogurt ,dairy,gram(s),40.0
451,1780, honey ,sweeteners,gram(s),2.5
434,2220, margarine ,dairy,gram(s),5.0
516,259, boneless beef brisket ,meat/poultry,gram(s),136.5
516,3618, vegetable oil ,oils and fats,gram(s),1.5
516,2282, onion ,fresh vegetables,gram(s),12.0
516,3649, water ,beverages,gram(s),12.0
516,2260, carrot ,fresh vegetables,gram(s),72.0
516,351, brown sugar ,baking products,gram(s),6.0
516,1350, fresh lemon juice ,fresh fruit/vegetable juices,gram(s),1.5
516,3021, salt ,spices and seasonings,gram(s),0.5
516,1684, ground cinnamon ,spices and seasonings,gram(s),0.25
516,1700, ground pepper ,spices and seasonings,gram(s),0.25
516,2660, pitted prune ,dried fruit,gram(s),23.2
517,189, beef tip roast ,meat/poultry,gram(s),142.1875
517,2282, onion ,fresh vegetables,gram(s),30.0
517,3618, vegetable oil ,oils and fats,gram(s),3.75
517,1087, dried oregano ,spices and seasonings,gram(s),1.875
517,1688, ground cumin ,spices and seasonings,gram(s),1.25
517,958, crushed red pepper pods ,spices and seasonings,gram(s),0.625
517,3021, salt ,spices and seasonings,gram(s),0.625
517,3649, water ,beverages,gram(s),30.0
517,413, canned green chiles ,Mexican products,gram(s),29.0
517,889, cornstarch ,baking products,gram(s),3.75
517,1651, green onion tops ,fresh vegetables,gram(s),15.0
518,180, beef round tip steak ,meat/poultry,gram(s),116.0
518,1147, dry sherry ,alcoholic beverages,gram(s),15.0
518,2129, low sodium soy sauce ,Oriental products,gram(s),15.0
518,1573, garlic clove ,fresh vegetables,piece(s),0.5
518,3618, vegetable oil ,oils and fats,gram(s),2.5
519,180, beef round tip steak ,meat/poultry,gram(s),113.75
519,1087, dried oregano ,spices and seasonings,gram(s),42.5
519,2442, olive oil ,oils and fats,gram(s),3.75
520,2442, olive oil ,oils and fats,gram(s),5.0
520,1700, ground pepper ,spices and seasonings,gram(s),0.20833333333333334
520,528, canned tomatoes ,tomato products,gram(s),77.33333333333333
520,166, beef broth ,soups,gram(s),20.0
520,1141, dry red wine ,alcoholic beverages,gram(s),20.0
520,1098, dried rosemary ,spices and seasonings,gram(s),1.6666666666666667
520,2478, orzo ,pasta/noodles,gram(s),20.0
520,1350, fresh lemon juice ,fresh fruit/vegetable juices,gram(s),3.3333333333333335
520,3021, salt ,spices and seasonings,gram(s),0.625
520,1088, parsley ,spices and seasonings,gram(s),5.0
521,1692, ground lamb ,meat/poultry,gram(s),113.75
521,1579, garlic salt ,spices and seasonings,gram(s),1.25
521,1074, dried Italian seasoning ,spices and seasonings,gram(s),1.25
521,470, canned Great Northern beans ,canned beans,gram(s),108.75
521,1155, dry white wine ,alcoholic beverages,gram(s),30.0
521,1088, parsley ,spices and seasonings,gram(s),3.75
521,2031, lemon zest ,fresh fruit,gram(s),1.25
522,380, butterflied lamb leg ,meat/poultry,gram(s),121.875
522,2454, orange juice ,frozen fruit,gram(s),11.485714285714286
522,2457, orange marmalade ,jams and jellies,gram(s),8.571428571428571
522,363, butter ,dairy,gram(s),1.0714285714285714
522,1334, fresh ginger root ,fresh herbs,gram(s),0.17857142857142858
522,1135, dry mustard ,condiments/sauces,gram(s),0.08928571428571429
522,2019, lemon juice ,fruit juices,gram(s),2.142857142857143
522,889, cornstarch ,baking products,gram(s),1.0714285714285714
523,4228, lean ground lamb ,meat/poultry,gram(s),75.83333333333333
523,2902, rice ,grains,gram(s),60.0
523,2282, onion ,fresh vegetables,gram(s),20.0
523,203, green bell pepper ,fresh vegetables,gram(s),10.0
523,3649, water ,beverages,gram(s),40.0
523,2738, prepared mustard ,condiments/sauces,gram(s),0.8333333333333334
523,1579, garlic salt ,spices and seasonings,gram(s),0.8333333333333334
523,2591, pepper ,spices and seasonings,gram(s),0.10416666666666667
523,3316, canned stewed tomatoes ,tomato products,gram(s),77.33333333333333
523,2066, light velveeta cheese ,cheese,gram(s),40.0
524,273, boneless leg of lamb ,meat/poultry,gram(s),113.75
524,2435, oil ,oils and fats,gram(s),3.75
524,516, canned reduced sodium beef broth ,soups,gram(s),58.0
524,485," canned tomato sauce, low sodium ",tomato sauces,gram(s),58.0
524,1151, dry taco seasoning mix ,spices and seasonings,package(s),0.25
524,448, canned corn ,canned/bottled vegetables,gram(s),87.0
524,1657, green or red bell pepper ,fresh vegetables,gram(s),60.0
524,2902, rice ,grains,gram(s),90.0
525,257, boneless American lamb shoulder ,meat/poultry,gram(s),75.83333333333333
525,3484, tomato juice ,canned/bottled juice,gram(s),120.0
525,3021, salt ,spices and seasonings,gram(s),0.20833333333333334
525,219, black pepper ,spices and seasonings,gram(s),0.20833333333333334
525,2282, onion ,fresh vegetables,gram(s),20.0
525,142, dried basil ,spices and seasonings,gram(s),0.4166666666666667
525,1086, oregano ,spices and seasonings,gram(s),0.4166666666666667
525,2363, mostaccioli ,pasta/noodles,gram(s),80.0
525,2501, Italian-style frozen vegetables ,frozen vegetables,gram(s),48.333333333333336
526,585, celery ,fresh vegetables,gram(s),30.0
526,2260, carrot ,fresh vegetables,gram(s),30.0
526,2282, onion ,fresh vegetables,gram(s),15.0
526,1693, ground lean American lamb ,meat/poultry,gram(s),113.75
526,527, canned tomato sauce ,tomato sauces,gram(s),60.0
526,3787, Worcestershire sauce ,condiments/sauces,gram(s),2.5
527,1997, lean American lamb leg steaks ,meat/poultry,gram(s),113.75
527,1147, dry sherry ,alcoholic beverages,gram(s),20.0
527,1780, honey ,sweeteners,gram(s),20.0
527,526, tomato paste ,tomato products,gram(s),5.0
527,2881, red wine vinegar ,vinegars,gram(s),5.0
527,2282, onion ,fresh vegetables,gram(s),5.0
527,3787, Worcestershire sauce ,condiments/sauces,gram(s),0.8333333333333334
527,1339, fresh ground black pepper ,spices and seasonings,gram(s),0.4166666666666667
528,3194, small new red potatoes ,fresh vegetables,gram(s),113.75
528,1573, garlic clove ,fresh vegetables,piece(s),0.5
528,2442, olive oil ,oils and fats,gram(s),11.25
528,2019, lemon juice ,fruit juices,gram(s),7.5
528,2012, leg of American lamb ,meat/poultry,gram(s),87.0
528,718, fresh parsley ,fresh herbs,gram(s),7.5
528,219, black pepper ,spices and seasonings,gram(s),0.625
528,3520, turmeric ,spices and seasonings,gram(s),0.625
528,2518, paprika ,spices and seasonings,gram(s),0.625
529,821, cooked kidney beans ,dried beans,gram(s),60.0
529,4229, cooked pinto beans ,dried beans,gram(s),60.0
529,4301, cooked lean American lamb ,meat/poultry,gram(s),120.0
529,1648, green onion ,fresh vegetables,gram(s),7.5
529,733, cilantro ,fresh herbs,gram(s),3.75
529,2270, garlic ,fresh vegetables,gram(s),0.625
529,2591, pepper ,spices and seasonings,gram(s),0.3125
529,1794, hot mango chutney ,condiments/sauces,gram(s),30.0
529,2071, lime juice ,fruit juices,gram(s),7.5
529,3618, vegetable oil ,oils and fats,gram(s),3.75
529,2073, lime peel ,fresh fruit,gram(s),1.25
530,861, cooking oil ,oils and fats,gram(s),3.75
530,1573, garlic clove ,fresh vegetables,piece(s),0.5
530,267, boneless fresh American leg of lamb ,meat/poultry,gram(s),113.75
530,3901," Oriental noodles, beef flavor ",Oriental noodles,gram(s),21.75
530,3353," sweet and sour sauce, bottled ",condiments/sauces,gram(s),15.0
530,2211, mandarin orange sections ,canned/bottled fruit,gram(s),30.0
530,35, almonds ,nuts and seeds,gram(s),15.0
531,4228, lean ground lamb ,meat/poultry,gram(s),56.875
531,427, canned beef broth ,soups,gram(s),76.125
531,3649, water ,beverages,gram(s),132.3125
531,527, canned tomato sauce ,tomato sauces,gram(s),29.0
531,317, dry cheese tortellini ,pasta/noodles,gram(s),29.0
531,1547, frozen vegetables ,frozen vegetables,gram(s),58.0
531,470, canned Great Northern beans ,canned beans,gram(s),54.375
531,1074, dried Italian seasoning ,spices and seasonings,gram(s),0.9375
532,3315, stew meat ,meat/poultry,gram(s),56.875
532,889, cornstarch ,baking products,gram(s),1.25
532,1690, ground ginger ,spices and seasonings,gram(s),0.625
532,1577, garlic powder ,spices and seasonings,gram(s),0.1625
532,3283, soy sauce ,Oriental products,gram(s),1.25
532,3649, water ,beverages,gram(s),19.8
532,2435, oil ,oils and fats,gram(s),2.5
532,2260, carrot ,fresh vegetables,gram(s),40.2
532,585, celery ,fresh vegetables,gram(s),40.2
532,2282, onion ,fresh vegetables,gram(s),19.8
532,337, broccoli ,fresh vegetables,gram(s),120.0
532,1283, French style green beans ,frozen vegetables,gram(s),30.0
532,156, bean sprouts ,fresh vegetables,gram(s),30.0
532,1367, mushroom ,fresh vegetables,gram(s),30.0
532,3650, water chestnuts ,canned/bottled vegetables,gram(s),19.8
533,2397, navy beans ,dried beans,gram(s),65.0
533,3445, thick bacon ,deli meats,gram(s),16.25
533,351, brown sugar ,baking products,gram(s),4.285714285714286
533,2219, maple syrup ,sweeteners,gram(s),17.142857142857142
533,1135, dry mustard ,condiments/sauces,gram(s),2.142857142857143
533,2591, pepper ,spices and seasonings,gram(s),0.17857142857142858
533,3021, salt ,spices and seasonings,gram(s),0.7142857142857143
533,249, boiling water ,beverages,gram(s),34.285714285714285
534,2001, lean ground round ,meat/poultry,gram(s),113.75
534,2394, natural California pistachios ,nuts and seeds,gram(s),22.5
534,877, corn meal ,grains,gram(s),15.0
534,1688, ground cumin ,spices and seasonings,gram(s),2.5
534,678, chili powder ,spices and seasonings,gram(s),2.5
534,3484, tomato juice ,canned/bottled juice,gram(s),30.0
534,481, canned kidney beans ,canned beans,gram(s),110.5625
534,3723, whole corn kernels ,canned/bottled vegetables,gram(s),123.25
